TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
CLASSES - FIF;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;41896231.35;;;SCE;DOL X REU
CLASSES - FIF;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;137963082.41;;;SCP;DOL X PRE
CLASSES - FIF;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;16870974.28;;;SDC;DI1 X DOL
CLASSES - FIF;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;52227028.79;;;SDL;DI1 X IAP
CLASSES - FIF;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;120502650.61;;;SEP;REU X PRE
CLASSES - FIF;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;265106880.02;;;Outros;999 X 999
CLASSES - FIF;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;269259503.63;;;SEP;REU X PRE
CLASSES - FIF;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;45599434.40;;;SDE;DI1 X REU
CLASSES - FIF;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;227768240.92;;;SCP;DOL X PRE
CLASSES - FIF;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;542184751.73;;;SDC;DI1 X DOL
CLASSES - FIF;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;609705989.93;;;Outros;999 X 999
CLASSES - FIF;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;478257897.48;;;Outros;999 X 999
CLASSES - FIF;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;8811549.72;;;SCP;DOL X PRE
CLASSES - FIF;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;220957202.57;;;Outros;999 X 999
CLASSES - FIF;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;261821.01;;;SDC;DI1 X DOL
CLASSES - FIF;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;18959277.04;;;SCP;DOL X PRE
CLASSES - FIF;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;363338325.85;;;SCP;DOL X PRE
CLASSES - FIF;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;85513128.91;;;SCE;DOL X REU
CLASSES - FIF;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;127810031.64;;;SCE;DOL X REU
CLASSES - FIF;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;28343.76;;;SDC;DI1 X DOL
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1118607649.07;;;Outros;999 X 999
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2602151451.21;;;SCP;DOL X PRE
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1008123847.07;;;SEP;REU X PRE
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;124174778.07;;;SDP;DI1 X PRE
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4755054.98;;;SCE;DOL X REU
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;133853831.31;;;SDC;DI1 X DOL
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;23779354.44;;;SDE;DI1 X REU
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1277425533.75;;;Outros;999 X 999
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;32071541.76;;;SDP;DI1 X PRE
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;636385756.33;;;SEP;REU X PRE
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2670185183.65;;;SCP;DOL X PRE
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5833276.63;;;SCE;DOL X REU
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1753442524.21;;;SDC;DI1 X DOL
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;341436774.38;;;SDE;DI1 X REU
CLASSES - FIF;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;171018.00;;;SLP;IAP X PRE
CLASSES - FIF;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;643878.38;;;SCP;DOL X PRE
CLASSES - FIF;09.523.207/0001-15;BRADESCO TEJO FI FINANCEIRO - CI MULT - RESP LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;275368.08;;;SDL;DI1 X IAP
CLASSES - FIF;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4681413.66;;;SDC;DI1 X DOL
CLASSES - FIF;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;51558123.20;;;SDP;DI1 X PRE
CLASSES - FIF;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;333745.30;;;SDP;DI1 X PRE
CLASSES - FIF;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;99912160.00;;;SDM;DI1 X IGM
CLASSES - FIF;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;53258720.00;;;SFD;IPC X DI1
CLASSES - FIF;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5398648.83;;;Outros;999 X 999
CLASSES - FIF;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;20457747.47;;;Outros;999 X 999
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;37856821.36;;;SDC;DI1 X DOL
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;379991333.01;;;Outros;999 X 999
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;801825640.45;;;SDL;DI1 X IAP
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;673505914.78;;;SCP;DOL X PRE
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1501527852.81;;;SDP;DI1 X PRE
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9029908.90;;;SEP;REU X PRE
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1249687193.10;;;Outros;999 X 999
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;839738379.35;;;SDC;DI1 X DOL
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;923185246.99;;;SDL;DI1 X IAP
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;720242493.31;;;SCP;DOL X PRE
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;39029720.87;;;SDE;DI1 X REU
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;803068412.92;;;SDP;DI1 X PRE
CLASSES - FIF;11.886.391/0001-00;CLASSE A DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;319029.42;;;SDP;DI1 X PRE
CLASSES - FIF;11.886.391/0001-00;CLASSE A DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;653722.64;;;SDP;DI1 X PRE
CLASSES - FIF;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;8756665.37;;2026-05-29;SDC;DI1 X DOL
CLASSES - FIF;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5893778.33;;2026-05-29;SDC;DI1 X DOL
CLASSES - FIF;12.610.561/0001-91;TOTAL FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;13389565.77;;2026-05-29;SDL;DI1 X IAP
CLASSES - FIF;12.610.561/0001-91;TOTAL FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;17101305.99;;2026-05-29;SDL;DI1 X IAP
CLASSES - FIF;13.107.003/0001-70;PASCAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO IE - RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;200692157.66;;;Outros;999 X 999
CLASSES - FIF;14.239.657/0001-10;CAIXA MASTER CAPITAL PROTEGIDO IBOVESPA CICLICO I FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;465078.29;;;SDP;DI1 X PRE
CLASSES - FIF;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;150644088.00;;;SDM;DI1 X IGM
CLASSES - FIF;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;78121743.00;;;SFD;IPC X DI1
CLASSES - FIF;15.740.377/0001-54;SANTANDER DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO - FIF;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;328377572.97;;;SDP;DI1 X PRE
CLASSES - FIF;15.740.377/0001-54;SANTANDER DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO - FIF;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;903330.53;;;SDP;DI1 X PRE
CLASSES - FIF;16.916.060/0001-99;CAIXA INDEXA OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3698793.12;;;Outros;999 X 999
CLASSES - FIF;16.916.060/0001-99;CAIXA INDEXA OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;28336915.91;;;Outros;999 X 999
CLASSES - FIF;22.013.978/0001-20;SANTANDER PB TAORMINA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;145242.23;;2026-05-29;SDP;DI1 X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;13533902100.92;;2026-05-29;Outros;999 X 999
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1394512986.53;;2026-05-29;SDL;DI1 X IAP
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1179560513.21;;2026-05-29;SDP;DI1 X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3565417.35;;2026-05-29;SDE;DI1 X REU
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;11655686.01;;2026-05-29;SLP;IAP X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;12140742.38;;2026-05-29;SEP;REU X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;84962.34;;2026-05-29;SNP;IND X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5889096874.62;;2026-05-29;Outros;999 X 999
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3959689401.41;;2026-05-29;SDL;DI1 X IAP
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1239160775.56;;2026-05-29;SDP;DI1 X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;247320.89;;2026-05-29;SDE;DI1 X REU
