TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
CLASSES - FIF;00.539.553/0001-17;SAFRA BUILDING BLOCK LIQUIDEZ I FIF CIC MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-02-28;353557952.13
CLASSES - FIF;00.598.452/0001-17;MERCANTIL PLENO RENDA FIXA REFERENCIADO DI LONGO PRAZO  FIF - RESPONSABILIDADE LIMITADA;2026-02-28;13458704.32
CLASSES - FIF;00.601.692/0001-23;FAMA FI EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LTDA;2026-02-28;44172988.01
CLASSES - FIF;00.743.026/0001-20;BANRISUL VIP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2026-02-28;83034983.04
CLASSES - FIF;00.756.851/0001-69;BB RENDA FIXA REFERENCIADO DI ÁGIL FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA;2026-02-28;2479501772.17
CLASSES - FIF;00.777.815/0001-81;BRADESCO H FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI LP FUNCIONÁRIO - RESP LIMITADA;2026-02-28;93700166.75
CLASSES - FIF;00.785.365/0001-79;ITAÚ MONEY MARKET RENDA FIXA FIF DA CIC RESP LIMITADA;2026-02-28;57247898.75
CLASSES - FIF;00.793.947/0001-05;BRADESCO VÊNUS FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA - RESPONSABILIDADE LIMITADA;2026-02-28;40766347.39
CLASSES - FIF;00.807.777/0001-62;DAYCOVAL RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO;2026-02-28;732168638.71
CLASSES - FIF;00.809.773/0001-13;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CURTO PRAZO OVER - RESP LIMITADA;2026-02-28;43123093.98
CLASSES - FIF;00.812.433/0001-41;BNB AUTOMÁTICO CLASSE DE INVESTIMENTO RENDA FIXA CURTO PRAZO - RESP LIMITADA;2026-02-28;5490847931.34
CLASSES - FIF;00.813.342/0001-20;SANTANDER MAIS 2 RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2026-02-28;636180296.45
CLASSES - FIF;00.817.201/0001-86;ITAU RENDA FIXA PLUS FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA;2026-02-28;14387561.42
CLASSES - FIF;00.817.677/0001-17;CLASSE ÚNICA DO WESTERN ASSET ALPHA CREDIT RF FUNDO DE  INVESTIMENTO FINANCEIRO  CP  RESP LIMITADA;2026-02-28;259900743.60
CLASSES - FIF;00.819.875/0001-10;WESTERN ASSET DI RENDA FIXA REFERENCIADO FIF RESPONSABILIDADE LIMITADA;2026-02-28;131819388.61
CLASSES - FIF;00.819.880/0001-22;WESTERN ASSET CAMBIO DOLAR PRIME FIC DEFI FINANCEIRO CAMBIAL - RESPONSABILIDADE LIMITADA;2026-02-28;22161721.19
CLASSES - FIF;00.819.889/0001-33;CLASSE ÚNICA DO WESTERN ASSET HEDGE DÓLAR FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL - RESP LIMITADA;2026-02-28;51799384.85
CLASSES - FIF;00.819.901/0001-00;WESTERN ASSET DI SILVER FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO RESP LIMITADA;2026-02-28;3213309.91
CLASSES - FIF;00.819.915/0001-23;WESTERN ASSET DI EXCELLENT FIC DE FI FINANCEIRO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2026-02-28;122553390.51
CLASSES - FIF;00.822.055/0001-87;BB RF IV FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESP LIMITADA;2026-02-28;149168746609.23
CLASSES - FIF;00.822.059/0001-65;BB AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA;2026-02-28;691771622.04
CLASSES - FIF;00.822.954/0001-80;ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-02-28;245258958.66
CLASSES - FIF;00.824.198/0001-28;BRADESCO FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI FEDERAL - RESP LIMITADA;2026-02-28;23064863.24
CLASSES - FIF;00.825.076/0001-56;PRATICBEC FIF - CLASSE DE INVESTIMENTO RF CURTO PRAZO - RESPONSABILIDADE LIMITADA;2026-02-28;1301242.30
CLASSES - FIF;00.825.077/0001-09;BECMAXI FI FINANCEIRO - CI RF - RESP LIMITADA;2026-02-28;5668378.14
CLASSES - FIF;00.826.901/0001-37;UBS EVOLUTION DI FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REFERENCIADO  RESP LIMITADA;2026-02-28;10469529.20
CLASSES - FIF;00.826.903/0001-26;CSHG TOP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO MULT RESP LIMITADA;2026-02-28;144026878.03
CLASSES - FIF;00.826.907/0001-04;ITAÚ MEDIUM TERM CAPITAL FIX RENDA FIXA REFERENCIADO DI FIF DA CIC RESP LIMITADA;2026-02-28;22189658.42
CLASSES - FIF;00.826.911/0001-72;GOLDEN DI RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-02-28;8555750.28
CLASSES - FIF;00.828.941/0001-18;ITAÚ ADVANTAGE RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-02-28;2605396.06
CLASSES - FIF;00.829.163/0001-81;BRADESCO FIF - CIC MULTI MULTIPERFORMANCE - RESP LIMITADA;2026-02-28;4600936.85
CLASSES - FIF;00.829.280/0001-45;ITAÚ RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-02-28;1931793573.67
CLASSES - FIF;00.829.282/0001-34;ITAU EMPRESA RENDA FIXA REFERENCIADO DI FIF CIC RESP LIMITADA;2026-02-28;15484667.36
CLASSES - FIF;00.829.288/0001-01;ITAÚ PRIVATE RENDA FIXA REFERENCIADO DI EXCLUSIVE FIF DA CIC RESPONSABILIDADE LIMITADA;2026-02-28;3111979432.26
CLASSES - FIF;00.829.292/0001-70;ITAÚ CORP RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-02-28;381774610.21
CLASSES - FIF;00.832.407/0001-85;ITAÚ FRANCÊS RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-02-28;3026973879.62
CLASSES - FIF;00.832.414/0001-87;ITAÚ RENDA FIXA REFERENCIADO DI PLUS FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-02-28;53273200.45
CLASSES - FIF;00.832.424/0001-12;ITAÚ PERSONNALITÉ RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO CIC RESP LIMITADA;2026-02-28;2575426.75
CLASSES - FIF;00.832.431/0001-14;ITAÚ PERSONNALITÉ RF PLUS FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-02-28;22249529.67
CLASSES - FIF;00.832.435/0001-00;ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA;2026-02-28;8654625954.84
CLASSES - FIF;00.832.443/0001-49;ITAÚ BBA RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESPONSABILIDADE LIMITADA;2026-02-28;49419156.56
CLASSES - FIF;00.832.445/0001-38;ITAÚ RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-02-28;129644214.69
CLASSES - FIF;00.832.453/0001-84;UBS DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CURTO PRAZO  RESPONSABILIDADE LIMITADA;2026-02-28;1617454.51
CLASSES - FIF;00.832.587/0001-03;BRB FUNDO DE INVESTIMENTO EM COTAS DE FI RF DI CRÉDITO PRIVADO LP HIPER - RESPONSABILIDADE LIMITADA;2026-02-28;33906204.97
CLASSES - FIF;00.832.588/0001-40;FUNDO DE INVESTIMENTO EM RENDA FIXA BRB LIQUIDEZ RESPONSABILIDADE LIMITADA;2026-02-28;5274310.75
CLASSES - FIF;00.832.696/0001-12;SANTANDER CRESCIMENTO VIP RENDA FIXA - CIC FIF RESPONSABILIDADE LIMITADA;2026-02-28;15706887.03
CLASSES - FIF;00.834.072/0001-34;CAIXA BETA FIC DE CLASSE DE FIF RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESPONSABILIDADE LIMITADA;2026-02-28;159950957.14
CLASSES - FIF;00.834.074/0001-23;CAIXA PRÁTICO FIC DE CLASSE DE FIF RENDA FIXA CURTO PRAZO - RESPONSABILIDADE LIMITADA;2026-02-28;2848839935.13
CLASSES - FIF;00.836.258/0001-22;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CHALLENGER RESPONSABILIDADE LIMITADA;2026-02-28;131315298.55
CLASSES - FIF;00.836.263/0001-35;TIVIO ATIVO FI FINANCEIRO - CI RF LP - RESP LIMITADA;2026-02-28;111240116.83
CLASSES - FIF;00.838.266/0001-08;BANESTES VITÓRIA 500 FIC DE FIF RENDA FIXA REFERENCIADO DI RESPONSABILIDADE LIMITADA;2026-02-28;7702106.86
CLASSES - FIF;00.838.267/0001-52;BANESTES INVESTIDOR AUTOMÁTICO FIF RENDA FIXA CURTO PRAZO RESPONSABILIDADE LIMITADA;2026-02-28;32100145.29
CLASSES - FIF;00.838.269/0001-41;BANESTES INVEST MONEY FIF RENDA FIXA RESPONSABILIDADE LIMITADA;2026-02-28;152379843.40
CLASSES - FIF;00.838.868/0001-65;ITAÚ PRIVATE SPECIAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2026-02-28;7182142.37
CLASSES - FIF;00.840.008/0001-66;ITAÚ MULTIMERCADO MULTMANAGER FIF CIC RESPONSABILIDADE LIMITADA;2026-02-28;53181365.34
CLASSES - FIF;00.840.011/0001-80;BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2026-02-28;5722265396.31
CLASSES - FIF;00.842.960/0001-07;BB BESC RENDA FIXA PREMIUM FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-02-28;39451784.55
CLASSES - FIF;00.849.567/0001-37;SANTANDER PB HS MULTIMERCADO - FUNDO DE INVESTIMENTO FINANCEIRO;2026-02-28;91399263.30
CLASSES - FIF;00.852.311/0001-89;BB TOP DI RENDA FIXA REFERENCIADO DI LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2026-02-28;34906619645.36
CLASSES - FIF;00.856.171/0001-17;SAM FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2026-02-28;53246831.05
CLASSES - FIF;00.856.751/0001-04;NUCLEOS V SULAMÉRICA ALM CLASSE DE INVESTIMENTO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2026-02-28;749215260.99
CLASSES - FIF;00.856.755/0001-92;SANTANDER MAIS RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2026-02-28;1231292536.72
CLASSES - FIF;00.857.361/0001-59;BANPARA TRADICIONAL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2026-02-28;13786736.98
CLASSES - FIF;00.885.758/0001-54;SANTANDER PB JATOBÁ RENDA FIXA CRÉDITO PRIVADO - FUNDO DE  INVESTIMENTO FINANCEIRO;2026-02-28;101559100.92
CLASSES - FIF;00.885.760/0001-23;BRADESCO H FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI LONGO PRAZO 50 - RESP LIMITADA;2026-02-28;91241072.82
CLASSES - FIF;00.885.762/0001-12;BRADESCO H FIF - CLASSE DE  INVESTIMENTO RF REFERENCIADA DI LP TÍTULOS PÚBLICOS - RESP LIMITADA;2026-02-28;844909224.71
CLASSES - FIF;00.888.897/0001-31;BTG PACTUAL HEDGE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2026-02-28;660263442.91
CLASSES - FIF;00.893.531/0001-50;BRADESCO FAPA SENIOR FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2026-02-28;145609608.89
CLASSES - FIF;00.906.044/0001-85;TEMPO CAPITAL MANACÁ FIF DA CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2026-02-28;778599152.49
CLASSES - FIF;00.947.958/0001-94;OPPORTUNITY MARKET FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2026-02-28;15371859.54
CLASSES - FIF;00.970.059/0001-02;BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA EMPRESA - RESPONSABILIDADE LIMITADA;2026-02-28;52014185.96
CLASSES - FIF;00.970.074/0001-50;BRADESCO FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CRED PRIV UNIÃO - RESP LIMITADA;2026-02-28;11556893966.61
CLASSES - FIF;00.973.117/0001-51;ITAÚ INSTITUCIONAL MULTIMERCADO JUROS E MOEDAS FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-02-28;77776065.33
CLASSES - FIF;00.974.902/0001-29;BOLT PREV FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-02-28;411964821.85
CLASSES - FIF;00.975.480/0001-06;BRADESCO H FIF  - CLASSE DE  INVESTIMENTO RF REFERENCIADA DI LONGO PRAZO  RESPONSABILIDADE LIMITADA;2026-02-28;700301520.43
CLASSES - FIF;00.977.449/0001-04;BNP PARIBAS GERDAU PREVIDÊNCIA 1 CLASSE DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO RESP LIMITADA;2026-02-28;716646694.95
CLASSES - FIF;00.979.181/0001-40;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA SOMA - RESPONSABILIDADE LIMITADA;2026-02-28;3066843.32
CLASSES - FIF;01.045.435/0001-15;WESTERN ASSET MULTIRENDA 10 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO RESPON LIMITADA;2026-02-28;3755464.31
CLASSES - FIF;01.045.437/0001-04;WESTERN ASSET MULTIRENDA 20 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTMERCADO RESP LIMITADA;2026-02-28;0.00
CLASSES - FIF;01.063.897/0001-65;ITAÚ SMALL CAP VALUATION FIF CIC EM AÇÕES RESP LIMITADA;2026-02-28;214805913.27
CLASSES - FIF;01.069.185/0001-53;IU BNP PARIBAS CORPORATE VI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2026-02-28;30645653.24
CLASSES - FIF;01.071.664/0001-04;NAZARIO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;14816043.46
CLASSES - FIF;01.099.040/0001-03;UNIVERSAL P FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA;2026-02-28;17420711.86
CLASSES - FIF;01.103.103/0001-40;BALANCED GROWTH FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2026-02-28;6621570.14
CLASSES - FIF;01.107.772/0001-90;CONCÓRDIA EXTRA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2026-02-28;21825142.73
CLASSES - FIF;01.111.801/0001-97;CONFIANÇA G FIF CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2026-02-28;1180168825.44
CLASSES - FIF;01.114.310/0001-08;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO PLUS - RESP LIMITADA;2026-02-28;37242201.33
CLASSES - FIF;01.129.004/0001-37;ITAÚ EMPRESA TRUST RF REFERENCIADO DI FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-02-28;37702956414.91
CLASSES - FIF;01.135.345/0001-15;ITAÚ ÍNDICE AÇÕES IBOVESPA FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA;2026-02-28;55198111.71
CLASSES - FIF;01.147.626/0001-98;MEL CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2026-02-28;222042294.48
CLASSES - FIF;01.147.641/0001-36;MAPFRE SOBERANO CLASSE DE INVESTIMENTO  RENDA FIXA - RESPONSABILIDADE LIMITADA;2026-02-28;568421339.65
CLASSES - FIF;01.165.780/0001-92;CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA;2026-02-28;5958346115.26
CLASSES - FIF;01.165.781/0001-37;CAIXA EXECUTIVO FIC DE CLASSE DE FIF RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2026-02-28;2119050292.11
CLASSES - FIF;01.165.796/0001-03;CAIXA CLÁSSICO FIC DE CLASSE DE FIF RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2026-02-28;27426349.24
CLASSES - FIF;01.171.956/0001-19;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS CAMBIAL DÓLAR - RESP LIMITADA;2026-02-28;3952329.03
CLASSES - FIF;01.171.957/0001-63;BRAM FI FINANCEIRO - CI RF - RESP LIMITADA;2026-02-28;1840954759.56
CLASSES - FIF;01.174.068/0001-50;PRIVATE IZA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-02-28;115889245.19
CLASSES - FIF;01.197.545/0001-00;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA SATURNO - RESPONSABILIDADE LIMITADA;2026-02-28;56312927.52
CLASSES - FIF;01.214.092/0001-75;BTG PACTUAL DISCOVERY FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-02-28;90739357.84
CLASSES - FIF;01.221.890/0001-24;CSHG VERDE FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2026-02-28;660108617.58
CLASSES - FIF;01.231.931/0001-63;OMEGA FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;6091564.19
CLASSES - FIF;01.271.827/0001-00;ITAÚ PRIVATE RENDA FIXA EXCELLENCE FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESPONSABILIDADE LIMITADA;2026-02-28;266061325.17
CLASSES - FIF;01.309.845/0001-26;CSHG SUNRISE FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉD PRIV RESPONSABILIDADE LIMITADA;2026-02-28;177135417.68
CLASSES - FIF;01.353.260/0001-03;BANRISUL AUTOMÁTICO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CURTO PRAZO RESPONSABILIDADE LIMITAD;2026-02-28;2799399239.40
CLASSES - FIF;01.353.626/0001-44;SAFRA BUILDING BLOCK MACRO GERAL FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA;2026-02-28;24787726.30
CLASSES - FIF;01.361.072/0001-27;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF CIC RESP LIMITADA;2026-02-28;4354617.80
CLASSES - FIF;01.361.073/0001-71;TOP RENDA MISTA CORP RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO FIF DA CIC RESPONSABILIDADE LIMITADA;2026-02-28;19735369.53
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2026-02-28;4952606505.47
CLASSES - FIF;01.375.954/0001-41;PLANNER REDWOOD FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO RESPOSABILIDADE LIMITADA;2026-02-28;396310060.19
CLASSES - FIF;01.380.701/0001-66;SANTANDER PB VII MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2026-02-28;8259149.17
CLASSES - FIF;01.392.020/0001-18;BRADESCO PGBL/VGBL FUTURE COMPOSTO III FI FINANCEIRO - CIC MULT - RESP LIMITADA;2026-02-28;39549141.20
CLASSES - FIF;01.392.021/0001-62;BRADESCO H PGBLVGBL FUTURE FI FINANCEIRO - CIC RF - RESP LIMITADA;2026-02-28;747204090.00
CLASSES - FIF;01.410.032/0001-28;BB CAP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2026-02-28;5245482419.18
CLASSES - FIF;01.424.041/0001-78;BRADESCO ÁGUIA FI FINANCEIRO - CI RF - RESP LIMITADA;2026-02-28;90682557.78
CLASSES - FIF;01.430.938/0001-04;BTG PACTUAL DÓLAR FUNDO DE INVESTIMENTO CAMBIAL;2026-02-28;137227094.50
CLASSES - FIF;01.433.414/0001-77;ITAÚ PERSONNALITÉ PRÊMIO RENDA FIXA REFERENCIADO DI FIF CIC RESP LIMITADA;2026-02-28;32372607.46
CLASSES - FIF;01.434.078/0001-87;RT SCALA RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-02-28;2880173175.77
CLASSES - FIF;01.464.595/0001-07;CSHG FUNDO DE INVESTIMENTO FINANCEIRO - CAMBIAL RESPONSABILIDADE LIMITADA;2026-02-28;74719167.16
CLASSES - FIF;01.490.766/0001-64;WESTERN ASSET DI GOLD FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO RESP LIMITADA;2026-02-28;5972204.58
CLASSES - FIF;01.496.940/0001-86;BRAM H INSTITUCIONAL FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;234756918.37
CLASSES - FIF;01.525.057/0001-77;CAIXA IBOVESPA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;100095694.01
CLASSES - FIF;01.536.201/0001-70;TARGET D FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-02-28;140964010.38
CLASSES - FIF;01.541.649/0001-82;BRADESCO FIF - CIC MULTI GOLDEN PROFIT CONSERVADOR - RESP LIMITADA;2026-02-28;2847374.72
CLASSES - FIF;01.562.582/0001-62;BRADESCO H FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO ATIVO - RESP LIMITADA;2026-02-28;243888828.24
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2026-02-28;329406876.40
CLASSES - FIF;01.587.403/0001-41;BANESTES VIP DI FIC DE FIF RENDA FIXA REFERENCIADO DI RESPONSABILIDADE LIMITADA;2026-02-28;358856463.82
CLASSES - FIF;01.590.019/0001-06;ITAÚ PRIVATE SELECT AÇÕES FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA;2026-02-28;2468106.38
CLASSES - FIF;01.591.605/0001-67;SANTANDER INSTITUCIONAL RENDA FIXA REF DI - FIF RESP LIMITADA;2026-02-28;7478454423.14
