TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9441525.11;;2023-10-29;SDC;DI1 X DOL
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;78027952.82;;2023-10-29;Outros;999 X 999
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;48883482.31;;;SDL;DI1 X IAP
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;24004602.36;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2624345.95;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3646052.30;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1732377.87;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;716948.38;;;SDL;DI1 X IAP
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;33555398.22;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;32194024.36;;;SDC;DI1 X DOL
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;56110055.98;;;SDP;DI1 X PRE
FI;09.601.190/0001-77;NIKOS OURO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1021988.56;;2023-10-29;Outros;999 X 999
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;64361738.49;;;SDM;DI1 X IGM
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;16700447.58;;;SFD;IPC X DI1
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FUNDO DE INVESTIMENTO MULTIMERCADO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;13823.82;;2023-10-29;Outros;999 X 999
FI;11.286.399/0001-35;SEIVAL FGS MASTER AGRESSIVO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;152188.17;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;326406183.71;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;334048070.84;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;519828938.92;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;182257057.44;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;230024165.95;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;261493568.49;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1886101921.20;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;303225919.26;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;124909768.36;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;315298379.37;;;SCP;DOL X PRE
FI;12.284.306/0001-04;SMARTQUANT FUNDO DE INVESTIMENTO MULTIMERCADO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;33761.82;;;Outros;999 X 999
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3062404.27;;2023-10-29;SDC;DI1 X DOL
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;79473873.28;;2023-10-29;SDL;DI1 X IAP
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;66281623.26;;2023-10-29;SDL;DI1 X IAP
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;123605702.19;;;SDM;DI1 X IGM
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;24463892.47;;;SFD;IPC X DI1
FI;15.060.253/0001-28;QUARTZ DC PLAN FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3105420.41;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA NILO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;24451913.03;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA NILO;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;17963956.90;;;SDL;DI1 X IAP
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;136702307.25;;;SDP;DI1 X PRE
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;99771548.65;;;SDP;DI1 X PRE
FI;16.916.060/0001-99;FUNDO DE INVESTIMENTO CAIXA INDEXA OURO MULTIMERCADO LONGO PRAZO;2023-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;298619.63;;;Outros;999 X 999
