TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;03.919.474/0001-20;BANESTES  FMP - FGTS  PETROBRAS;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;28290246.42;;2024-02-28;SDL;DI1 X IAP
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1434317.40;;2024-02-28;SBP;TBF X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;229662256.81;;2024-02-28;SDP;DI1 X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;210796.51;;2024-02-28;SCP;DOL X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;63782389.47;;2024-02-28;SDP;DI1 X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;105112843.83;;2024-02-28;SDL;DI1 X IAP
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;100311172.73;;2024-02-28;SDC;DI1 X DOL
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;39125828.09;;2024-02-28;SBD;SB1 X DI1
FI;04.573.108/0001-24;FUNDO DE INVESTIMENTO MULTIMERCADO BARRA VELHA II CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;436709.29;;;SDL;DI1 X IAP
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO CAMBIAL LP;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1450519.19;;;SFD;IPC X DI1
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO CAMBIAL LP;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;809511.78;;;SDM;DI1 X IGM
FI;05.592.116/0001-80;LAWTON MULTIMERCADO EXCLUSIVO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;32991548.84;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;379741133.64;;;Outros;999 X 999
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;87798089.43;;;SCP;DOL X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;200571618.86;;;SEP;REU X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;68636919.34;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;101398212.94;;;SDL;DI1 X IAP
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;325413285.00;;;Outros;999 X 999
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;326303212.59;;;SEP;REU X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;42478733.87;;;SCP;DOL X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9772139.36;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;74550101.92;;;SDE;DI1 X REU
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTOS EM AÇÕES;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.02;;2024-05-28;Outros;999 X 999
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTOS EM AÇÕES;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;82642.04;;2024-05-28;Outros;999 X 999
FI;07.110.975/0001-11;OAK FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;773297.59;;2024-02-28;SDC;DI1 X DOL
FI;07.110.975/0001-11;OAK FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;148125394.18;;2024-02-28;Outros;999 X 999
FI;07.110.975/0001-11;OAK FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;581833110.98;;2024-02-28;Outros;999 X 999
FI;07.364.774/0001-40;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO VIENA;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;343754.22;;2024-02-28;SDL;DI1 X IAP
FI;07.664.177/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATEGICO MULTIMERCADO LONGO PRAZO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;458095.48;;;Outros;999 X 999
FI;07.664.177/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATEGICO MULTIMERCADO LONGO PRAZO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;242843.10;;;Outros;999 X 999
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6475827.99;;;SCE;DOL X REU
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;51390189.78;;;SCP;DOL X PRE
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;185235453.83;;;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;94378767.76;;2024-02-28;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;367275011.57;;2024-02-28;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;634057533.66;;2024-02-28;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;240356041.13;;2024-02-28;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3002759.40;;2024-02-28;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;143160429.25;;2024-02-28;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;16641816.80;;2024-02-28;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;60230750.92;;2024-02-28;SDL;DI1 X IAP
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;562592301.30;;2024-02-28;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;415247457.19;;2024-02-28;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;646035356.19;;2024-02-28;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1042120542.04;;2024-02-28;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;505319419.89;;2024-02-28;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;658802.08;;2024-02-28;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;859416349.72;;2024-02-28;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;796084062.99;;2024-02-28;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9770378.64;;2024-02-28;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;44537809.77;;2024-02-28;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1236066.94;;2024-02-28;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;62678630.98;;2024-02-28;SDC;DI1 X DOL
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;69724990.84;;2024-02-28;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;20589897.44;;2024-02-28;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;14796422.05;;2024-02-28;SDC;DI1 X DOL
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5762332.89;;2024-02-28;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10099909.80;;2024-02-28;SDP;DI1 X PRE
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;45473038.86;;;SDL;DI1 X IAP
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;21197700.61;;;SDL;DI1 X IAP
FI;09.274.058/0001-06;DAYCOVAL MULTIESTRATÉGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;42816.57;;;SCP;DOL X PRE
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2445640.29;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3329001.68;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1614435.58;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;545069.36;;;SDL;DI1 X IAP
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;25522147.09;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;47959361.94;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;158276568.68;;;SDC;DI1 X DOL
FI;09.601.190/0001-77;NIKOS OURO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1214996.80;;;Outros;999 X 999
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;80177199.64;;;SFD;IPC X DI1
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;27520972.71;;;SDM;DI1 X IGM
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;279339428.99;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;219098970.35;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;420205916.92;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;118321599.26;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;359451681.04;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;461722911.29;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;176619420.55;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1188512635.95;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;210327678.38;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;253662054.27;;;Outros;999 X 999
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;0.00;;;SCP;DOL X PRE
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;80639801.07;;2024-02-28;SDL;DI1 X IAP
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;70089389.74;;2024-02-28;SDL;DI1 X IAP
FI;14.239.657/0001-10;FUNDO DE INVESTIMENTO CAIXA MASTER CAPITAL PROTEGIDO IBOVESPA CICLICO I MULTIMERCADO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;331925.95;;;SDP;DI1 X PRE
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;151420935.15;;;SFD;IPC X DI1
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;42094488.78;;;SDM;DI1 X IGM
FI;15.060.253/0001-28;QUARTZ DC PLAN FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3135442.73;;;SDL;DI1 X IAP
