TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
CLASSES - FIF;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;12048407.78;;;SCE;DOL X REU
CLASSES - FIF;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;111879429.12;;;SCP;DOL X PRE
CLASSES - FIF;09.523.207/0001-15;BRADESCO TEJO FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;266415.38;;;SDL;DI1 X IAP
CLASSES - FIF;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;32511503.63;;;SDP;DI1 X PRE
CLASSES - FIF;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1930866.25;;;SDP;DI1 X PRE
CLASSES - FIF;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;87926655.00;;;SDM;DI1 X IGM
CLASSES - FIF;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;48736315.00;;;SFD;IPC X DI1
CLASSES - FIF;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;25650.88;;2025-10-29;Outros;999 X 999
CLASSES - FIF;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;210062.81;;2025-10-29;Outros;999 X 999
CLASSES - FIF;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;16339629.44;;2025-10-29;Outros;999 X 999
CLASSES - FIF;11.886.391/0001-00;CLASSE A DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;603178.95;;;SDP;DI1 X PRE
CLASSES - FIF;12.610.561/0001-91;TOTAL FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;14583289.55;;2025-10-29;SDL;DI1 X IAP
CLASSES - FIF;12.610.561/0001-91;TOTAL FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;14932673.57;;2025-10-29;SDL;DI1 X IAP
CLASSES - FIF;13.107.003/0001-70;PASCAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO IE - RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;173592304.18;;2025-10-29;Outros;999 X 999
CLASSES - FIF;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;133234178.00;;;SDM;DI1 X IGM
CLASSES - FIF;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;71526413.00;;;SFD;IPC X DI1
CLASSES - FIF;15.740.377/0001-54;SANTANDER DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO - FIF;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3986983547.93;;;SDP;DI1 X PRE
CLASSES - FIF;16.916.060/0001-99;CAIXA INDEXA OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4389665.55;;;Outros;999 X 999
CLASSES - FIF;16.916.060/0001-99;CAIXA INDEXA OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;0.00;;;Outros;999 X 999
CLASSES - FIF;22.013.952/0001-82;SANTANDER PB AMÉRICA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1446198.36;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;22.013.978/0001-20;SANTANDER PB TAORMINA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;558353.76;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;22.681.938/0001-57;LC GLOBAL MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO IE RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;28839.64;;2025-10-29;Outros;999 X 999
CLASSES - FIF;22.963.439/0001-52;TREND OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2634243.38;;2025-10-29;Outros;999 X 999
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;764969605.98;;2025-10-29;SDL;DI1 X IAP
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;10330432622.58;;2025-10-29;Outros;999 X 999
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1985720952.04;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;11333859.32;;2025-10-29;SDE;DI1 X REU
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;17165113.67;;2025-10-29;SLP;IAP X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;19610740.64;;2025-10-29;SEP;REU X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3196013.78;;2025-10-29;SNP;IND X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1541882112.92;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4207090984.08;;2025-10-29;SDL;DI1 X IAP
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3953930894.52;;2025-10-29;Outros;999 X 999
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;148992928.94;;2025-10-29;SLP;IAP X PRE
CLASSES - FIF;23.556.180/0001-98;AZ QUEST ALTRO MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6456.79;;2025-10-29;Outros;999 X 999
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;21532026.18;;2025-10-29;SDL;DI1 X IAP
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;154587832.06;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3066445.87;;2025-10-29;Outros;999 X 999
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8080284.46;;2025-10-29;SDL;DI1 X IAP
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;476823040.64;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;65923134.56;;2025-10-29;Outros;999 X 999
CLASSES - FIF;24.018.842/0001-39;SCORPIO FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;8681030.04;;2025-10-29;SDL;DI1 X IAP
CLASSES - FIF;24.018.842/0001-39;SCORPIO FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;36472957.65;;2025-10-29;SDL;DI1 X IAP
CLASSES - FIF;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO CRÉDITO PRIVADO - FIF;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;443922.33;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;27.389.566/0001-03;TARPON GT MASTER FUNDO DE INVESTIMENTO FINANCEIRO;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3207180.67;;2026-01-27;SCP;DOL X PRE
CLASSES - FIF;27.389.566/0001-03;TARPON GT MASTER FUNDO DE INVESTIMENTO FINANCEIRO;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;265010.52;;2026-01-27;SCP;DOL X PRE
CLASSES - FIF;27.883.656/0001-56;DHF FUNDO DE INVESTIMENTO FINANCEIRO;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;826677.96;;2025-10-29;Outros;999 X 999
CLASSES - FIF;27.883.656/0001-56;DHF FUNDO DE INVESTIMENTO FINANCEIRO;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3547500.00;;2025-10-29;SCP;DOL X PRE
CLASSES - FIF;27.883.656/0001-56;DHF FUNDO DE INVESTIMENTO FINANCEIRO;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1381462.96;;2025-10-29;Outros;999 X 999
CLASSES - FIF;28.077.946/0001-75;PRATA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;Outros;999 X 999
CLASSES - FIF;28.194.713/0001-52;SANTANDER PB SERENGETI MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;674273.38;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;28.581.136/0001-51;VINLAND LONG BIAS MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;26304.37;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;28.581.145/0001-42;VINLAND MACRO MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;61665.80;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;105277.25;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;17835.04;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;29.045.966/0001-27;JIANG FIF - CI MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;57739406.62;;;Outros;999 X 999
CLASSES - FIF;29.045.966/0001-27;JIANG FIF - CI MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;18481744.48;;;SDP;DI1 X PRE
CLASSES - FIF;29.045.966/0001-27;JIANG FIF - CI MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;45086066.48;;;Outros;999 X 999
CLASSES - FIF;29.045.966/0001-27;JIANG FIF - CI MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5829708.07;;;SDP;DI1 X PRE
CLASSES - FIF;29.158.564/0001-39;VICTORIA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;83980932.30;;2025-10-29;SCP;DOL X PRE
CLASSES - FIF;30.102.276/0001-41;SANTANDER HERMES RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA - FIF;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;139889295.36;;;SDL;DI1 X IAP
CLASSES - FIF;30.102.276/0001-41;SANTANDER HERMES RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA - FIF;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;127334159.09;;;SDL;DI1 X IAP
CLASSES - FIF;31.846.670/0001-57;VINLAND LONG BIAS PREVIDENCIÁRIO MASTER FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4633.16;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;25407.63;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;32.708.144/0001-93;SANTANDER PB ORITA MULT - FIF RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;325558.65;;;SDP;DI1 X PRE
CLASSES - FIF;33.701.422/0001-43;MIZUHO BRAZIL FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;197274046.83;;;Outros;999 X 999
CLASSES - FIF;33.701.422/0001-43;MIZUHO BRAZIL FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;197274046.83;;;Outros;999 X 999
CLASSES - FIF;34.246.474/0001-30;SANTANDER PB YALETOWN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2641001.00;;2026-01-27;SDL;DI1 X IAP
CLASSES - FIF;34.687.399/0001-42;VINLAND MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5320.66;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2446208.62;;2025-10-29;SCP;DOL X PRE
CLASSES - FIF;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;919594.66;;2025-10-29;SCP;DOL X PRE
CLASSES - FIF;35.690.218/0001-08;BB MULTIMERCADO OURO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;10409390.84;;;SCO;DOL X OZ1
CLASSES - FIF;35.717.740/0001-28;TREND BOLSA CHINESA FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;224053.91;;2026-01-27;Outros;999 X 999
CLASSES - FIF;35.803.219/0001-03;G5 MONACO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1478857.52;;;SDP;DI1 X PRE
CLASSES - FIF;35.813.066/0001-85;B3R FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE ILIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5818.24;;;SDP;DI1 X PRE
CLASSES - FIF;35.813.066/0001-85;B3R FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE ILIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;35598.22;;;SDP;DI1 X PRE
CLASSES - FIF;35.819.455/0001-18;MACADÂMIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;61125132.26;;;SCP;DOL X PRE
CLASSES - FIF;36.532.178/0001-20;CHRONOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;572709.00;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;444736.77;;;SCP;DOL X PRE
CLASSES - FIF;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1476872.16;;;SCP;DOL X PRE
CLASSES - FIF;37.110.309/0001-44;VINLAND PREV MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;687.51;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;37.235.820/0001-72;BRAM OURO USD FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1301713.95;;;Outros;999 X 999
CLASSES - FIF;37.235.861/0001-69;BRAM OURO FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;260346.00;;;Outros;999 X 999
CLASSES - FIF;37.396.932/0001-05;TREND HIGH YIELD AMERICANO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3538.30;;2025-10-29;Outros;999 X 999
CLASSES - FIF;37.396.932/0001-05;TREND HIGH YIELD AMERICANO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-07-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;62466.75;;2025-10-29;Outros;999 X 999
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;11112756057.37;;2025-10-29;Outros;999 X 999
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1786232043.63;;2025-10-29;SDP;DI1 X PRE
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-07-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;308652799.38;;2025-10-29;SDL;DI1 X IAP
