TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
CLASSES - FIF;00.807.777/0001-62;DAYCOVAL RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;407789713.44
CLASSES - FIF;00.809.773/0001-13;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CURTO PRAZO OVER - RESP LIMITADA;2026-03-31;57448178.12
CLASSES - FIF;00.812.433/0001-41;BNB AUTOMÁTICO CLASSE DE INVESTIMENTO RENDA FIXA CURTO PRAZO - RESP LIMITADA;2026-03-31;5320007079.12
CLASSES - FIF;00.813.342/0001-20;SANTANDER MAIS 2 RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2026-03-31;637530694.29
CLASSES - FIF;00.817.201/0001-86;ITAU RENDA FIXA PLUS FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA;2026-03-31;14440129.48
CLASSES - FIF;00.817.677/0001-17;CLASSE ÚNICA DO WESTERN ASSET ALPHA CREDIT RF FUNDO DE  INVESTIMENTO FINANCEIRO  CP  RESP LIMITADA;2026-03-31;264865826.95
CLASSES - FIF;00.819.875/0001-10;WESTERN ASSET DI RENDA FIXA REFERENCIADO FIF RESPONSABILIDADE LIMITADA;2026-03-31;131725867.70
CLASSES - FIF;00.819.880/0001-22;WESTERN ASSET CAMBIO DOLAR PRIME FIC DEFI FINANCEIRO CAMBIAL - RESPONSABILIDADE LIMITADA;2026-03-31;22266319.00
CLASSES - FIF;00.819.889/0001-33;CLASSE ÚNICA DO WESTERN ASSET HEDGE DÓLAR FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL - RESP LIMITADA;2026-03-31;51916670.69
CLASSES - FIF;00.819.901/0001-00;WESTERN ASSET DI SILVER FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO RESP LIMITADA;2026-03-31;3237811.08
CLASSES - FIF;00.819.915/0001-23;WESTERN ASSET DI EXCELLENT FIC DE FI FINANCEIRO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2026-03-31;122379950.68
CLASSES - FIF;00.822.055/0001-87;BB RF IV FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESP LIMITADA;2026-03-31;153008482007.51
CLASSES - FIF;00.822.059/0001-65;BB AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA;2026-03-31;633537996.77
CLASSES - FIF;00.822.954/0001-80;ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-03-31;246635006.77
CLASSES - FIF;00.824.198/0001-28;BRADESCO FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI FEDERAL - RESP LIMITADA;2026-03-31;20590800.48
CLASSES - FIF;00.825.076/0001-56;PRATICBEC FIF - CLASSE DE INVESTIMENTO RF CURTO PRAZO - RESPONSABILIDADE LIMITADA;2026-03-31;1313650.62
CLASSES - FIF;00.825.077/0001-09;BECMAXI FI FINANCEIRO - CI RF - RESP LIMITADA;2026-03-31;5684481.95
CLASSES - FIF;00.826.901/0001-37;UBS EVOLUTION DI FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REFERENCIADO  RESP LIMITADA;2026-03-31;9970777.45
CLASSES - FIF;00.826.903/0001-26;CSHG TOP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO MULT RESP LIMITADA;2026-03-31;139428244.25
CLASSES - FIF;00.826.907/0001-04;ITAÚ MEDIUM TERM CAPITAL FIX RENDA FIXA REFERENCIADO DI FIF DA CIC RESP LIMITADA;2026-03-31;22415885.11
CLASSES - FIF;00.826.911/0001-72;GOLDEN DI RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-03-31;8646109.68
CLASSES - FIF;00.828.941/0001-18;ITAÚ ADVANTAGE RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-03-31;2631360.15
CLASSES - FIF;00.829.163/0001-81;BRADESCO FIF - CIC MULTI MULTIPERFORMANCE - RESP LIMITADA;2026-03-31;4655226.24
CLASSES - FIF;00.829.280/0001-45;ITAÚ RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-03-31;1927474608.41
CLASSES - FIF;00.829.282/0001-34;ITAU EMPRESA RENDA FIXA REFERENCIADO DI FIF CIC RESP LIMITADA;2026-03-31;15484530.89
CLASSES - FIF;00.829.288/0001-01;ITAÚ PRIVATE RENDA FIXA REFERENCIADO DI EXCLUSIVE FIF DA CIC RESPONSABILIDADE LIMITADA;2026-03-31;3100332703.04
CLASSES - FIF;00.829.292/0001-70;ITAÚ CORP RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-03-31;339411989.82
CLASSES - FIF;00.832.407/0001-85;ITAÚ FRANCÊS RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-03-31;2997567619.78
CLASSES - FIF;00.832.414/0001-87;ITAÚ RENDA FIXA REFERENCIADO DI PLUS FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-03-31;53138095.86
CLASSES - FIF;00.832.424/0001-12;ITAÚ PERSONNALITÉ RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO CIC RESP LIMITADA;2026-03-31;2595703.58
CLASSES - FIF;00.832.431/0001-14;ITAÚ PERSONNALITÉ RF PLUS FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-03-31;22263613.41
CLASSES - FIF;00.832.435/0001-00;ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FIF RESP LIMITADA;2026-03-31;8614141621.11
CLASSES - FIF;00.832.443/0001-49;ITAÚ BBA RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESPONSABILIDADE LIMITADA;2026-03-31;50413859.32
CLASSES - FIF;00.832.445/0001-38;ITAÚ RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-03-31;127390799.47
CLASSES - FIF;00.832.453/0001-84;UBS DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CURTO PRAZO  RESPONSABILIDADE LIMITADA;2026-03-31;1620624.26
CLASSES - FIF;00.832.587/0001-03;BRB FUNDO DE INVESTIMENTO EM COTAS DE FI RF DI CRÉDITO PRIVADO LP HIPER - RESPONSABILIDADE LIMITADA;2026-03-31;31348738.25
CLASSES - FIF;00.832.588/0001-40;FUNDO DE INVESTIMENTO EM RENDA FIXA BRB LIQUIDEZ RESPONSABILIDADE LIMITADA;2026-03-31;5246398.75
CLASSES - FIF;00.832.696/0001-12;SANTANDER CRESCIMENTO VIP RENDA FIXA - CIC FIF RESPONSABILIDADE LIMITADA;2026-03-31;15853907.67
CLASSES - FIF;00.834.072/0001-34;CAIXA BETA FIC DE CLASSE DE FIF RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESPONSABILIDADE LIMITADA;2026-03-31;164810989.40
CLASSES - FIF;00.834.074/0001-23;CAIXA PRÁTICO FIC DE CLASSE DE FIF RENDA FIXA CURTO PRAZO - RESPONSABILIDADE LIMITADA;2026-03-31;2830768501.85
CLASSES - FIF;00.836.258/0001-22;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CHALLENGER RESPONSABILIDADE LIMITADA;2026-03-31;130354901.31
CLASSES - FIF;00.836.263/0001-35;TIVIO ATIVO FI FINANCEIRO - CI RF LP - RESP LIMITADA;2026-03-31;111355600.22
CLASSES - FIF;00.838.266/0001-08;BANESTES VITÓRIA 500 FIC DE FIF RENDA FIXA REFERENCIADO DI RESPONSABILIDADE LIMITADA;2026-03-31;7725178.41
CLASSES - FIF;00.838.267/0001-52;BANESTES INVESTIDOR AUTOMÁTICO FIF RENDA FIXA CURTO PRAZO RESPONSABILIDADE LIMITADA;2026-03-31;31246403.26
CLASSES - FIF;00.838.269/0001-41;BANESTES INVEST MONEY FIF RENDA FIXA RESPONSABILIDADE LIMITADA;2026-03-31;155181046.37
CLASSES - FIF;00.838.868/0001-65;ITAÚ PRIVATE SPECIAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2026-03-31;7266307.73
CLASSES - FIF;00.840.008/0001-66;ITAÚ MULTIMERCADO MULTMANAGER FIF CIC RESPONSABILIDADE LIMITADA;2026-03-31;53155272.51
CLASSES - FIF;00.840.011/0001-80;BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2026-03-31;5980761661.83
CLASSES - FIF;00.842.960/0001-07;BB BESC RENDA FIXA PREMIUM FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-03-31;39821004.81
CLASSES - FIF;00.849.567/0001-37;SANTANDER PB HS MULTIMERCADO - FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;97673763.22
CLASSES - FIF;00.852.311/0001-89;BB TOP DI RENDA FIXA REFERENCIADO DI LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2026-03-31;34367584657.47
CLASSES - FIF;00.856.171/0001-17;SAM FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2026-03-31;28164405.09
CLASSES - FIF;00.856.751/0001-04;NUCLEOS V SULAMÉRICA ALM CLASSE DE INVESTIMENTO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2026-03-31;760541587.44
CLASSES - FIF;00.856.755/0001-92;SANTANDER MAIS RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2026-03-31;1230103211.10
CLASSES - FIF;00.857.361/0001-59;BANPARA TRADICIONAL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2026-03-31;13847169.53
CLASSES - FIF;00.885.758/0001-54;SANTANDER PB JATOBÁ RENDA FIXA CRÉDITO PRIVADO - FUNDO DE  INVESTIMENTO FINANCEIRO;2026-03-31;74953527.81
CLASSES - FIF;00.885.760/0001-23;BRADESCO H FC DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI LONGO PRAZO 50 - RESP LIMITADA;2026-03-31;91102902.02
CLASSES - FIF;00.885.762/0001-12;BRADESCO H FIF - CLASSE DE  INVESTIMENTO RF REFERENCIADA DI LP TÍTULOS PÚBLICOS - RESP LIMITADA;2026-03-31;838655578.28
CLASSES - FIF;00.888.897/0001-31;BTG PACTUAL HEDGE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2026-03-31;655643148.85
CLASSES - FIF;00.893.531/0001-50;BRADESCO FAPA SENIOR FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2026-03-31;146898933.46
CLASSES - FIF;00.906.044/0001-85;TEMPO CAPITAL MANACÁ FIF DA CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;748681477.84
CLASSES - FIF;00.947.958/0001-94;OPPORTUNITY MARKET FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2026-03-31;15256320.47
CLASSES - FIF;00.970.059/0001-02;BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA EMPRESA - RESPONSABILIDADE LIMITADA;2026-03-31;52558173.61
CLASSES - FIF;00.970.074/0001-50;BRADESCO FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CRED PRIV UNIÃO - RESP LIMITADA;2026-03-31;11963047808.05
CLASSES - FIF;00.973.117/0001-51;ITAÚ INSTITUCIONAL MULTIMERCADO JUROS E MOEDAS FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-03-31;79066820.43
CLASSES - FIF;00.974.902/0001-29;BOLT PREV FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-03-31;389738277.34
CLASSES - FIF;00.975.480/0001-06;BRADESCO H FIF  - CLASSE DE  INVESTIMENTO RF REFERENCIADA DI LONGO PRAZO  RESPONSABILIDADE LIMITADA;2026-03-31;699320871.69
CLASSES - FIF;00.977.449/0001-04;BNP PARIBAS GERDAU PREVIDÊNCIA 1 CLASSE DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO RESP LIMITADA;2026-03-31;718144019.60
CLASSES - FIF;00.979.181/0001-40;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA SOMA - RESPONSABILIDADE LIMITADA;2026-03-31;3088422.87
CLASSES - FIF;01.045.435/0001-15;WESTERN ASSET MULTIRENDA 10 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO RESPON LIMITADA;2026-03-31;3764825.35
CLASSES - FIF;01.063.897/0001-65;ITAÚ SMALL CAP VALUATION FIF CIC EM AÇÕES RESP LIMITADA;2026-03-31;192439104.58
CLASSES - FIF;01.069.185/0001-53;IU BNP PARIBAS CORPORATE VI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2026-03-31;30956209.17
CLASSES - FIF;01.071.664/0001-04;NAZARIO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;13839155.33
CLASSES - FIF;01.103.103/0001-40;BALANCED GROWTH FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2026-03-31;6481365.58
CLASSES - FIF;01.107.772/0001-90;CONCÓRDIA EXTRA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2026-03-31;23964097.31
CLASSES - FIF;01.111.801/0001-97;CONFIANÇA G FIF CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2026-03-31;1183599683.43
CLASSES - FIF;01.114.310/0001-08;BRADESCO H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO PLUS - RESP LIMITADA;2026-03-31;37322485.02
CLASSES - FIF;01.129.004/0001-37;ITAÚ EMPRESA TRUST RF REFERENCIADO DI FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-03-31;39439108499.34
CLASSES - FIF;01.135.345/0001-15;ITAÚ ÍNDICE AÇÕES IBOVESPA FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA;2026-03-31;54040573.17
CLASSES - FIF;01.147.626/0001-98;MEL CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2026-03-31;209143351.80
CLASSES - FIF;01.147.641/0001-36;MAPFRE SOBERANO CLASSE DE INVESTIMENTO  RENDA FIXA - RESPONSABILIDADE LIMITADA;2026-03-31;576366826.24
CLASSES - FIF;01.165.780/0001-92;CAIXA MASTER PERSONALIZADO 50 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO-RESP LIMITADA;2026-03-31;6023984333.69
CLASSES - FIF;01.165.781/0001-37;CAIXA EXECUTIVO FIC DE CLASSE DE FIF RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2026-03-31;2145350664.54
CLASSES - FIF;01.165.796/0001-03;CAIXA CLÁSSICO FIC DE CLASSE DE FIF RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2026-03-31;27655192.09
CLASSES - FIF;01.171.956/0001-19;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS CAMBIAL DÓLAR - RESP LIMITADA;2026-03-31;4000175.59
CLASSES - FIF;01.171.957/0001-63;BRAM FI FINANCEIRO - CI RF - RESP LIMITADA;2026-03-31;1813812489.07
CLASSES - FIF;01.174.068/0001-50;PRIVATE IZA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-03-31;110880766.62
CLASSES - FIF;01.197.545/0001-00;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA SATURNO - RESPONSABILIDADE LIMITADA;2026-03-31;54567657.84
CLASSES - FIF;01.214.092/0001-75;BTG PACTUAL DISCOVERY FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-03-31;90671223.49
CLASSES - FIF;01.221.890/0001-24;CSHG VERDE FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2026-03-31;641872323.99
CLASSES - FIF;01.231.931/0001-63;OMEGA FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2026-03-31;6402125.96
CLASSES - FIF;01.271.827/0001-00;ITAÚ PRIVATE RENDA FIXA EXCELLENCE FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESPONSABILIDADE LIMITADA;2026-03-31;263704719.41
CLASSES - FIF;01.309.845/0001-26;CSHG SUNRISE FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉD PRIV RESPONSABILIDADE LIMITADA;2026-03-31;175209264.11
CLASSES - FIF;01.353.260/0001-03;BANRISUL AUTOMÁTICO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CURTO PRAZO RESPONSABILIDADE LIMITAD;2026-03-31;2777839099.71
CLASSES - FIF;01.353.626/0001-44;SAFRA BUILDING BLOCK MACRO GERAL FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA;2026-03-31;24512038.37
CLASSES - FIF;01.361.072/0001-27;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF CIC RESP LIMITADA;2026-03-31;4365459.54
CLASSES - FIF;01.361.073/0001-71;TOP RENDA MISTA CORP RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO FIF DA CIC RESPONSABILIDADE LIMITADA;2026-03-31;19774185.51
CLASSES - FIF;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉD PRIV LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2026-03-31;4740895343.47
CLASSES - FIF;01.375.954/0001-41;PLANNER REDWOOD FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO RESPOSABILIDADE LIMITADA;2026-03-31;527313763.93
CLASSES - FIF;01.380.701/0001-66;SANTANDER PB VII MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;7887092.17
CLASSES - FIF;01.392.020/0001-18;BRADESCO PGBL/VGBL FUTURE COMPOSTO III FI FINANCEIRO - CIC MULT - RESP LIMITADA;2026-03-31;38758876.90
CLASSES - FIF;01.392.021/0001-62;BRADESCO H PGBLVGBL FUTURE FI FINANCEIRO - CIC RF - RESP LIMITADA;2026-03-31;741692261.64
CLASSES - FIF;01.410.032/0001-28;BB CAP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2026-03-31;5265585842.01
CLASSES - FIF;01.424.041/0001-78;BRADESCO ÁGUIA FI FINANCEIRO - CI RF - RESP LIMITADA;2026-03-31;89187580.18
CLASSES - FIF;01.430.938/0001-04;BTG PACTUAL DÓLAR FUNDO DE INVESTIMENTO CAMBIAL;2026-03-31;142370980.05
CLASSES - FIF;01.433.414/0001-77;ITAÚ PERSONNALITÉ PRÊMIO RENDA FIXA REFERENCIADO DI FIF CIC RESP LIMITADA;2026-03-31;32607356.82
CLASSES - FIF;01.434.078/0001-87;RT SCALA RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-03-31;2922238324.35
CLASSES - FIF;01.464.595/0001-07;UBS FUNDO DE INVESTIMENTO FINANCEIRO - CAMBIAL RESPONSABILIDADE LIMITADA;2026-03-31;11437926.13
CLASSES - FIF;01.490.766/0001-64;WESTERN ASSET DI GOLD FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO RESP LIMITADA;2026-03-31;6012948.22
CLASSES - FIF;01.496.940/0001-86;BRAM H INSTITUCIONAL FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;221524804.42
CLASSES - FIF;01.525.057/0001-77;CAIXA IBOVESPA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;98870267.82
CLASSES - FIF;01.536.201/0001-70;TARGET D FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-03-31;126826153.74
CLASSES - FIF;01.541.649/0001-82;BRADESCO FIF - CIC MULTI GOLDEN PROFIT CONSERVADOR - RESP LIMITADA;2026-03-31;2872113.75
CLASSES - FIF;01.562.582/0001-62;BRADESCO H FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO ATIVO - RESP LIMITADA;2026-03-31;243354222.40
CLASSES - FIF;01.578.474/0001-88;BB AÇÕES TECNOLOGIA  FUNDO DE INVESTIMENTO  FINANCEIRO RESPONSABILIDADE LIMITADA;2026-03-31;302334913.24
CLASSES - FIF;01.587.403/0001-41;BANESTES VIP DI FIC DE FIF RENDA FIXA REFERENCIADO DI RESPONSABILIDADE LIMITADA;2026-03-31;361882008.75
CLASSES - FIF;01.590.019/0001-06;ITAÚ PRIVATE SELECT AÇÕES FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA;2026-03-31;2452988.04
CLASSES - FIF;01.591.605/0001-67;SANTANDER INSTITUCIONAL RENDA FIXA REF DI - FIF RESP LIMITADA;2026-03-31;7479162396.59
CLASSES - FIF;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-03-31;134447399507.76
CLASSES - FIF;01.597.275/0001-17;ITAÚ RENDA FIXA FLOOR FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-03-31;888436734.57
CLASSES - FIF;01.599.628/0001-18;ITAÚ CORP PLUS RENDA FIXA REFERENCIADO DI FIF CIC RESPONSABILIDADE LIMITADA;2026-03-31;7201741196.40
