TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
CLASSES - FIF;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;30093259.43;;;SDP;DI1 X PRE
CLASSES - FIF;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;101024530.00;;;SDM;DI1 X IGM
CLASSES - FIF;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;53804170.00;;;SFD;IPC X DI1
CLASSES - FIF;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1197457.87;;2026-06-29;Outros;999 X 999
CLASSES - FIF;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;14182036.57;;2026-06-29;Outros;999 X 999
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;625832552.35;;;Outros;999 X 999
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;638837729.81;;;SCP;DOL X PRE
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;12173229.71;;;SEP;REU X PRE
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1789980358.90;;;SDP;DI1 X PRE
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;927549021.19;;;SDL;DI1 X IAP
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;22524871.13;;;SDC;DI1 X DOL
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1061979021.56;;;Outros;999 X 999
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;525756884.37;;;SCP;DOL X PRE
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;639672518.59;;;SDC;DI1 X DOL
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;928574154.96;;;SDL;DI1 X IAP
CLASSES - FIF;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1019468196.46;;;SDP;DI1 X PRE
CLASSES - FIF;11.886.391/0001-00;CLASSE A DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1724477.14;;;SDP;DI1 X PRE
CLASSES - FIF;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;88663431.73;;2026-06-29;SDC;DI1 X DOL
CLASSES - FIF;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;7972855.46;;2026-06-29;SDC;DI1 X DOL
CLASSES - FIF;12.610.561/0001-91;TOTAL FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6445514.64;;2026-06-29;SDL;DI1 X IAP
CLASSES - FIF;12.610.561/0001-91;TOTAL FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;27368844.12;;2026-06-29;SDL;DI1 X IAP
CLASSES - FIF;13.107.003/0001-70;PASCAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO IE - RESPONSABILIDADE LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;141461578.51;;2026-06-29;Outros;999 X 999
CLASSES - FIF;14.239.657/0001-10;CAIXA MASTER CAPITAL PROTEGIDO IBOVESPA CICLICO I FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2075072.61;;;SDP;DI1 X PRE
CLASSES - FIF;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;152639256.00;;;SDM;DI1 X IGM
CLASSES - FIF;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;79163308.00;;;SFD;IPC X DI1
CLASSES - FIF;15.740.377/0001-54;SANTANDER DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO - FIF;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;350032138.92;;;SDP;DI1 X PRE
CLASSES - FIF;15.740.377/0001-54;SANTANDER DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO - FIF;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9008988.75;;;SDP;DI1 X PRE
CLASSES - FIF;16.916.060/0001-99;CAIXA INDEXA OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;492669.60;;;Outros;999 X 999
CLASSES - FIF;16.916.060/0001-99;CAIXA INDEXA OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;20838767.28;;;Outros;999 X 999
CLASSES - FIF;22.013.978/0001-20;SANTANDER PB TAORMINA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;181878.58;;2026-06-29;SDP;DI1 X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;14042657998.03;;2026-06-29;Outros;999 X 999
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1421059859.89;;2026-06-29;SDL;DI1 X IAP
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2023352088.35;;2026-06-29;SDP;DI1 X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;63607.87;;2026-06-29;SNP;IND X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;14915904.16;;2026-06-29;SLP;IAP X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;10795107.71;;2026-06-29;SEP;REU X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2045490.29;;2026-06-29;SDE;DI1 X REU
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6762253733.31;;2026-06-29;Outros;999 X 999
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1747038757.94;;2026-06-29;SDP;DI1 X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4251929401.67;;2026-06-29;SDL;DI1 X IAP
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;181540302.74;;2026-06-29;SLP;IAP X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;290171.23;;2026-06-29;SDE;DI1 X REU
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;48076217.96;;2026-06-29;Outros;999 X 999
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;154894090.41;;2026-06-29;SDP;DI1 X PRE
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;24846218.93;;2026-06-29;SDL;DI1 X IAP
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;81574461.07;;2026-06-29;Outros;999 X 999
