TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;41468016.50;;2023-07-29;SDL;DI1 X IAP
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1637681.48;;2023-07-29;SBP;TBF X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;165884841.55;;2023-07-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2524192.48;;2023-07-29;SBD;SB1 X DI1
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1251213.14;;2023-07-29;SCP;DOL X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;50957617.45;;2023-07-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;71307706.41;;2023-07-29;SDL;DI1 X IAP
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;14158810.53;;2023-07-29;SDC;DI1 X DOL
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;28703558.19;;2023-07-29;SBD;SB1 X DI1
FI;04.262.717/0001-62;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO PARIS I;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;187.52;;2023-07-29;Outros;999 X 999
FI;04.573.108/0001-24;FUNDO DE INVESTIMENTO MULTIMERCADO BARRA VELHA II CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;446134.25;;;SDL;DI1 X IAP
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO CAMBIAL LP;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1469495.04;;;SDE;DI1 X REU
FI;05.592.116/0001-80;LAWTON MULTIMERCADO EXCLUSIVO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;20603213.40;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;354149930.59;;;Outros;999 X 999
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;214773572.52;;;SEP;REU X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;39732929.66;;;SDL;DI1 X IAP
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;111547729.24;;;SCP;DOL X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;108521400.13;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;228511649.33;;;Outros;999 X 999
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;254992749.50;;;SEP;REU X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;131264403.13;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;136015093.44;;;SCP;DOL X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;148967002.29;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;13786.25;;;SDP;DI1 X PRE
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTOS EM AÇÕES;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;847586.43;;2023-07-29;Outros;999 X 999
FI;07.364.774/0001-40;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO VIENA;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;349132.73;;2023-07-29;SDL;DI1 X IAP
FI;07.664.177/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATEGICO MULTIMERCADO LONGO PRAZO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;544811.73;;;Outros;999 X 999
FI;07.664.177/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATEGICO MULTIMERCADO LONGO PRAZO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;403806.53;;;Outros;999 X 999
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;69679836.77;;;SEP;REU X PRE
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;93754906.51;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;306407089.55;;2023-07-29;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;841481341.04;;2023-07-29;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;351904130.93;;2023-07-29;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5773437.45;;2023-07-29;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;70794043.43;;2023-07-29;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;33544561.79;;2023-07-29;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;52891311.85;;2023-07-29;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;61861149.76;;2023-07-29;SDL;DI1 X IAP
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;625601530.22;;2023-07-29;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;384395375.94;;2023-07-29;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;272427925.09;;2023-07-29;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;997896397.84;;2023-07-29;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;512582728.89;;2023-07-29;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;950679496.48;;2023-07-29;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6050386.03;;2023-07-29;SCE;DOL X REU
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;10140016.31;;;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;18392819.30;;;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;35258860.13;;;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;29889882.21;;;SDP;DI1 X PRE
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;47848228.62;;;SDL;DI1 X IAP
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;23606675.01;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2568339.68;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3574950.32;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1695404.73;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;547624.93;;;SDL;DI1 X IAP
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;50507494.66;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;11898262.76;;;SDP;DI1 X PRE
FI;09.601.190/0001-77;NIKOS OURO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2702679.84;;2023-07-29;Outros;999 X 999
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;35811948.81;;;SDM;DI1 X IGM
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;7814224.25;;;SFD;IPC X DI1
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FUNDO DE INVESTIMENTO MULTIMERCADO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;903.20;;2023-07-29;Outros;999 X 999
FI;11.077.957/0001-52;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO ZAMARADI - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;218.77;;2023-07-29;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;192524856.11;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;184670263.14;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;615404989.74;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;436213264.07;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;336768102.31;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;260998933.25;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;237646537.78;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;344153866.20;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1298580840.57;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;119970722.02;;;Outros;999 X 999
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;31894112.04;;2023-07-29;SCP;DOL X PRE
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4156641.96;;2023-07-29;SCP;DOL X PRE
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;76212659.75;;2023-07-29;SDL;DI1 X IAP
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;13039945.28;;2023-07-29;SDC;DI1 X DOL
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;77325463.42;;2023-07-29;SDL;DI1 X IAP
FI;13.397.713/0001-82;CASTELNUOVO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;31.25;;2023-07-29;Outros;999 X 999
FI;13.397.802/0001-29;VINCI PORTIFÓLIO 10 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;62.50;;2023-07-29;Outros;999 X 999
FI;13.402.179/0001-55;VINCI ALDEBARAN FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;218.77;;2023-07-29;Outros;999 X 999
FI;14.239.657/0001-10;FUNDO DE INVESTIMENTO CAIXA MASTER CAPITAL PROTEGIDO IBOVESPA CICLICO I MULTIMERCADO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3669787.33;;;SDP;DI1 X PRE
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;94254625.21;;;SDM;DI1 X IGM
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1618147.39;;;SFD;IPC X DI1
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;14428780.46;;;SFD;IPC X DI1
FI;15.060.253/0001-28;QUARTZ DC PLAN FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3161098.81;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA NILO;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;23928515.53;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA NILO;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;16214901.44;;;SDL;DI1 X IAP
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;161052036.28;;;SDP;DI1 X PRE
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-04-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;17098396.62;;;SDP;DI1 X PRE
