TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
CLASSES - FIF;13.107.003/0001-70;PASCAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO IE - RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;159201556.17;;2025-09-28;Outros;999 X 999
CLASSES - FIF;14.239.657/0001-10;CAIXA MASTER CAPITAL PROTEGIDO IBOVESPA CICLICO I FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1903619.08;;;SDP;DI1 X PRE
CLASSES - FIF;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;126362249.42;;;SDM;DI1 X IGM
CLASSES - FIF;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;70793002.00;;;SFD;IPC X DI1
CLASSES - FIF;15.740.377/0001-54;SANTANDER DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO - FIF;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3829013596.50;;;SDP;DI1 X PRE
CLASSES - FIF;15.740.377/0001-54;SANTANDER DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO - FIF;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2341.63;;;SDP;DI1 X PRE
CLASSES - FIF;16.916.060/0001-99;CAIXA INDEXA OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2401429.43;;;Outros;999 X 999
CLASSES - FIF;16.916.060/0001-99;CAIXA INDEXA OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;290099.46;;;Outros;999 X 999
CLASSES - FIF;22.013.952/0001-82;SANTANDER PB AMÉRICA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1395353.25;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;22.013.978/0001-20;SANTANDER PB TAORMINA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;551686.87;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;22.963.439/0001-52;TREND OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;703766.80;;2025-09-28;Outros;999 X 999
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9280857754.03;;2025-09-28;Outros;999 X 999
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1498608610.88;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;962879824.88;;2025-09-28;SDL;DI1 X IAP
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;35824629.11;;2025-09-28;SLP;IAP X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;12365124.86;;2025-09-28;SDE;DI1 X REU
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;20233283.46;;2025-09-28;SEP;REU X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4419672.65;;2025-09-28;SNP;IND X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4733954265.05;;2025-09-28;Outros;999 X 999
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1272626888.60;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3185344210.69;;2025-09-28;SDL;DI1 X IAP
CLASSES - FIF;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;145963325.58;;2025-09-28;SLP;IAP X PRE
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;17933347.69;;2025-09-28;SDL;DI1 X IAP
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;111864908.23;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;481449759.57;;2025-09-28;Outros;999 X 999
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6859208.74;;2025-09-28;SDL;DI1 X IAP
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;273809826.22;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;162091043.91;;2025-09-28;Outros;999 X 999
CLASSES - FIF;24.018.842/0001-39;SCORPIO FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6859208.74;;2025-09-28;SDL;DI1 X IAP
CLASSES - FIF;24.018.842/0001-39;SCORPIO FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;32099300.19;;2025-09-28;SDL;DI1 X IAP
CLASSES - FIF;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO CRÉDITO PRIVADO - FIF;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;973520.09;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;27.389.566/0001-03;TARPON GT MASTER FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;675925.43;;2025-12-27;SCP;DOL X PRE
CLASSES - FIF;27.389.566/0001-03;TARPON GT MASTER FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;481881.62;;2025-12-27;SCP;DOL X PRE
CLASSES - FIF;27.883.656/0001-56;DHF FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1027157.82;;2025-09-28;Outros;999 X 999
CLASSES - FIF;27.883.656/0001-56;DHF FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2983750.00;;2025-09-28;SCP;DOL X PRE
CLASSES - FIF;27.883.656/0001-56;DHF FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1873253.94;;2025-09-28;Outros;999 X 999
CLASSES - FIF;28.077.946/0001-75;PRATA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;Outros;999 X 999
CLASSES - FIF;28.194.713/0001-52;SANTANDER PB SERENGETI MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;666393.83;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;28.581.136/0001-51;VINLAND LONG BIAS MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;26025.06;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;28.581.145/0001-42;VINLAND MACRO MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;61011.02;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;104159.39;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;21659.89;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;29.045.966/0001-27;JIANG FIF - CI MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;17886849.15;;;SDP;DI1 X PRE
CLASSES - FIF;29.045.966/0001-27;JIANG FIF - CI MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;71632973.88;;;Outros;999 X 999
CLASSES - FIF;29.045.966/0001-27;JIANG FIF - CI MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;18907192.14;;;SDP;DI1 X PRE
CLASSES - FIF;29.045.966/0001-27;JIANG FIF - CI MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;38201437.70;;;Outros;999 X 999
CLASSES - FIF;30.102.276/0001-41;SANTANDER HERMES RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA - FIF;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;524781845.39;;;SDL;DI1 X IAP
CLASSES - FIF;30.102.276/0001-41;SANTANDER HERMES RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA - FIF;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;509760900.71;;;SDL;DI1 X IAP
CLASSES - FIF;31.846.670/0001-57;VINLAND LONG BIAS PREVIDENCIÁRIO MASTER FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4583.96;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;25137.84;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;33.701.422/0001-43;MIZUHO BRAZIL FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;187216662.75;;;Outros;999 X 999
CLASSES - FIF;33.701.422/0001-43;MIZUHO BRAZIL FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;187216662.75;;;Outros;999 X 999
CLASSES - FIF;34.246.474/0001-30;SANTANDER PB YALETOWN AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1942194.10;;2025-12-27;SDL;DI1 X IAP
CLASSES - FIF;34.687.399/0001-42;VINLAND MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5264.16;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;644552.09;;2025-09-28;SCP;DOL X PRE
CLASSES - FIF;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9260052.08;;2025-09-28;SCP;DOL X PRE
CLASSES - FIF;35.690.218/0001-08;BB MULTIMERCADO OURO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5230268.77;;;SCO;DOL X OZ1
CLASSES - FIF;35.717.740/0001-28;TREND BOLSA CHINESA FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5541.84;;2025-12-27;Outros;999 X 999
CLASSES - FIF;35.717.740/0001-28;TREND BOLSA CHINESA FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;140705.21;;2025-12-27;Outros;999 X 999
CLASSES - FIF;35.803.219/0001-03;G5 MONACO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1329792.01;;;SDP;DI1 X PRE
CLASSES - FIF;35.813.066/0001-85;B3R FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE ILIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6409.18;;;SDP;DI1 X PRE
CLASSES - FIF;35.813.066/0001-85;B3R FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE ILIMITADA;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;34046.03;;;SDP;DI1 X PRE
CLASSES - FIF;35.819.455/0001-18;MACADÂMIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;65503802.37;;;SCP;DOL X PRE
CLASSES - FIF;36.532.178/0001-20;CHRONOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;539976.74;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4324593.16;;;SCP;DOL X PRE
CLASSES - FIF;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6744183.30;;;SCP;DOL X PRE
CLASSES - FIF;37.110.309/0001-44;VINLAND PREV MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESP LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;680.20;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;37.235.820/0001-72;BRAM OURO USD FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9572482.13;;;Outros;999 X 999
CLASSES - FIF;37.235.861/0001-69;BRAM OURO FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;314250.30;;;Outros;999 X 999
CLASSES - FIF;37.396.932/0001-05;TREND HIGH YIELD AMERICANO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;114140.15;;2025-09-28;Outros;999 X 999
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1422962200.02;;2025-09-28;SDP;DI1 X PRE
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;11210151213.67;;2025-09-28;Outros;999 X 999
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;262958866.56;;2025-09-28;SDL;DI1 X IAP
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;20843839.73;;2025-09-28;SLP;IAP X PRE
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4419672.65;;2025-09-28;SNP;IND X PRE
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9031554508.80;;2025-09-28;Outros;999 X 999
