TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;03.919.474/0001-20;BANESTES  FMP - FGTS  PETROBRAS;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;36250802.88;;2023-12-29;SDL;DI1 X IAP
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1512438.16;;2023-12-29;SBP;TBF X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;189972945.43;;2023-12-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;644931.28;;2023-12-29;SCP;DOL X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;65870465.57;;2023-12-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;90143766.20;;2023-12-29;SDL;DI1 X IAP
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10661547.32;;2023-12-29;SDC;DI1 X DOL
FI;04.085.474/0001-34;CREDIT SUISSE PRÓPRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;15311383.05;;2023-12-29;SBD;SB1 X DI1
FI;04.573.108/0001-24;FUNDO DE INVESTIMENTO MULTIMERCADO BARRA VELHA II CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;441970.52;;;SDL;DI1 X IAP
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO CAMBIAL LP;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1637646.35;;;SDE;DI1 X REU
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO CAMBIAL LP;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;625041.95;;;SDE;DI1 X REU
FI;05.592.116/0001-80;LAWTON MULTIMERCADO EXCLUSIVO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;25085526.13;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;99198378.19;;;SCP;DOL X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;422042381.71;;;Outros;999 X 999
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;241199081.49;;;SEP;REU X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;13265038.61;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;60439199.94;;;SDE;DI1 X REU
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;44455206.61;;;SDL;DI1 X IAP
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;402127441.09;;;SEP;REU X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;300380311.38;;;Outros;999 X 999
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9494543.09;;;SCP;DOL X PRE
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;16328740.00;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO ÁGATA CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;77539257.00;;;SDE;DI1 X REU
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTOS EM AÇÕES;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;31726.34;;2024-03-28;Outros;999 X 999
FI;07.110.975/0001-11;OAK FUNDO DE INVESTIMENTO MULTIMERCADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1145984.15;;2023-12-29;SDC;DI1 X DOL
FI;07.110.975/0001-11;OAK FUNDO DE INVESTIMENTO MULTIMERCADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;267365258.21;;2023-12-29;Outros;999 X 999
FI;07.110.975/0001-11;OAK FUNDO DE INVESTIMENTO MULTIMERCADO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;533598139.52;;2023-12-29;Outros;999 X 999
FI;07.364.774/0001-40;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO VIENA;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;347206.63;;2023-12-29;SDL;DI1 X IAP
FI;07.664.177/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATEGICO MULTIMERCADO LONGO PRAZO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;113375.08;;;Outros;999 X 999
FI;07.664.177/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATEGICO MULTIMERCADO LONGO PRAZO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;252336.09;;;Outros;999 X 999
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;381075636.05;;;SCE;DOL X REU
FI;08.771.962/0001-56;OITI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;94809241.82;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;524309140.16;;2023-12-29;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;61033802.85;;2023-12-29;SDL;DI1 X IAP
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;183877950.88;;2023-12-29;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;579790237.84;;2023-12-29;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;144455048.95;;2023-12-29;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;10295164.23;;2023-12-29;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;151634.91;;2023-12-29;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;361971426.73;;2023-12-29;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;912614861.11;;2023-12-29;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;869716648.66;;2023-12-29;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;507690587.09;;2023-12-29;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;854670264.19;;2023-12-29;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;557316614.48;;2023-12-29;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO FI MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;403435997.41;;2023-12-29;SEP;REU X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;882010386.24;;2023-12-29;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;70197113.49;;2023-12-29;SDC;DI1 X DOL
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2472329.11;;2023-12-29;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1238868.96;;2023-12-29;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;43738663.02;;2023-12-29;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;68462520.28;;2023-12-29;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5690698.83;;2023-12-29;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8857392.78;;2023-12-29;SDC;DI1 X DOL
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10727381.69;;2023-12-29;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;14564636.52;;2023-12-29;SCP;DOL X PRE
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;45607286.85;;;SDL;DI1 X IAP
FI;09.241.756/0001-05;BRAM H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO VOLGA;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;21492780.61;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2451959.66;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO PREÇOS;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3351700.85;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1618602.14;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO TEJO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;604304.73;;;SDL;DI1 X IAP
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;41006407.17;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;7886268.06;;;SDC;DI1 X DOL
FI;09.577.034/0001-18;CAIEIRAS FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;34545527.82;;;SDP;DI1 X PRE
FI;09.601.190/0001-77;NIKOS OURO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1808458.74;;;Outros;999 X 999
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;74813816.10;;;SDM;DI1 X IGM
FI;09.720.523/0001-87;BB PREV MULTI II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;22508005.53;;;SFD;IPC X DI1
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FUNDO DE INVESTIMENTO MULTIMERCADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2706.19;;2023-12-29;Outros;999 X 999
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FUNDO DE INVESTIMENTO MULTIMERCADO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2456.99;;2023-12-29;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;88046032.72;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;222697728.91;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;552729414.80;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;407687175.85;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;459393435.99;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;216266618.50;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;391368727.43;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;277186822.93;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1541529347.43;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;144192634.07;;;Outros;999 X 999
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;0.00;;;SCP;DOL X PRE
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;78877391.72;;2023-12-29;SDL;DI1 X IAP
FI;12.610.561/0001-91;TOTAL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;103709409.14;;2023-12-29;SDL;DI1 X IAP
FI;14.239.657/0001-10;FUNDO DE INVESTIMENTO CAIXA MASTER CAPITAL PROTEGIDO IBOVESPA CICLICO I MULTIMERCADO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;610686.25;;;SDP;DI1 X PRE
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;142096957.58;;;SDM;DI1 X IGM
FI;15.037.582/0001-58;BB PREV PUBLICO RF FUNDO DE INVESTIMENTO RENDA FIXA;2023-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;34068333.75;;;SFD;IPC X DI1
FI;15.060.253/0001-28;QUARTZ DC PLAN FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3158945.36;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA  NILO - RESPONSABILIDADE LIMITADA;2023-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;22858555.73;;;SDL;DI1 X IAP
